source,id,name,tox,smiles
DILI,3739,iodipamidemeglumine,0,C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I
LiverTox,6435923,Amoxicillin-Clavulanate,1,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)O)C.C1[C@@H]2N(C1=O)[C@H](/C(=C/CO)/O2)C(=O)[O-].[K+]
DILI,3354,flavoxate,0,CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4
DILI,60919,tasosartan,1,CC1=C2CCC(=O)N(C2=NC(=N1)C)CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5
DILI,4449,nefazodone,1,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl
DILI,5281081,entacapone,1,CCN(CC)C(=O)/C(=C/C1=CC(=C(C(=C1)O)O)[N+](=O)[O-])/C#N
DILI,446987,fosfomycin,1,C[C@H]1[C@H](O1)P(=O)(O)O
DILI,60838,irinotecan,1,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7
DILI,439260,norepinephrine,0,C1=CC(=C(C=C1[C@H](CN)O)O)O
DILI,5095,ropinirole,1,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1
DILI,54841,atomoxetine,1,CC1=CC=CC=C1O[C@H](CCNC)C2=CC=CC=C2
DILI,2720,chlorothiazide,1,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2
DILI,2678,cetirizine,1,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
DILI,193962,etravirine,1,CC1=CC(=CC(=C1OC2=NC(=NC(=C2Br)N)NC3=CC=C(C=C3)C#N)C)C#N
LiverTox,4058,Meperidine,0,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2
DILI,667477,doxepin,1,CN(C)CC/C=C/1\C2=CC=CC=C2COC3=CC=CC=C31
