source,id,name,tox,smiles
LiverTox,3007,Amphetamines,1,CC(CC1=CC=CC=C1)N
DILI,4054,memantine,1,CC12CC3CC(C1)(CC(C3)(C2)N)C
DILI,444013,gadoversetamide,0,COCCNC(=O)CN(CCN(CCN(CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3]
DILI,126941,methotrexate,1,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
DILI,3474,glafenine,1,C1=CC=C(C(=C1)C(=O)OCC(CO)O)NC2=C3C=CC(=CC3=NC=C2)Cl
DILI,441233,tranylcypromine,1,C1[C@H](C1C2=CC=CC=C2)N
DILI,10836,methamphetamine,0,C[C@@H](CC1=CC=CC=C1)NC
DILI,4174,metyrapone,0,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2
DILI,5035,raloxifene,0,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O
LiverTox,6914273,Dantrolene,1,C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-]
LiverTox,2955,Dapsone,1,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N
DILI,55891,fosinopril,1,CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2C[C@@H](C[C@H]2C(=O)O)C3CCCCC3
LiverTox,135398737,Clozapine,1,CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
DILI,6003770,olsalazine,1,C1=CC(=C(C=C1N/N=C\2/C=CC(=O)C(=C2)C(=O)O)C(=O)O)O
DILI,1054,pyridoxine,0,CC1=NC=C(C(=C1O)CO)CO
LiverTox,5288826,Morphine,0,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O
